academicYearId,sendingCollege,receivingUniversity,major,requirement_title,for_course,deanza_equiv
75,De Anza College,UC Irvine,"Software Engineering, B.S.",ADDITIONAL APPROVED COURSES FOR THE MAJOR,I&C SCI 46,(CIS 22A and CIS 22B and CIS 22C)
75,De Anza College,UC Irvine,"Software Engineering, B.S.",ADDITIONAL APPROVED COURSES FOR THE MAJOR,I&C SCI 6D,(MATH 22 or MATH 22H)
75,De Anza College,UC Irvine,"Software Engineering, B.S.",ADDITIONAL APPROVED COURSES FOR THE MAJOR,MATH 3A,MATH 2BH and MATH 2B
75,De Anza College,UC Irvine,"Software Engineering, B.S.",ADDITIONAL APPROVED COURSES FOR THE MAJOR,I&C SCI 45J,(CIS 36A and CIS 36B) and (CIS 35B and CIS 35A)
75,De Anza College,UC Irvine,"Software Engineering, B.S.",ADDITIONAL APPROVED COURSES FOR THE MAJOR,STATS 67,MATH 23
75,De Anza College,UC Irvine,"Political Science, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,POL SCI 21A,POLI 1 and POLI 1H
75,De Anza College,UC Irvine,"Political Science, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,POL SCI 51A,POLI 2
75,De Anza College,UC Irvine,"Political Science, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,POL SCI 31A,POLI 5
75,De Anza College,UC Irvine,"Political Science, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,POL SCI 61A,ICS 36 and ICS 25
75,De Anza College,UC Irvine,"Political Science, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,POL SCI 41A,POLI 3
75,De Anza College,UC Irvine,"Political Science, B.A.",ADDITIONAL MAJOR REQUIREMENTS,I&C SCI 31,(CIS 40 or CIS 41A)
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,ENGRMAE 10,CIS 22B and CIS 22BH and CIS 26B and CIS 26A and CIS 22A and CIS 26BH
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2D,MATH 1DH and MATH 1D
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2E,MATH 1DH and MATH 1D
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,PHYSICS 7E,PHYS 4C
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2B,MATH 1BH and MATH 1B
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 3A,MATH 2BH and MATH 2B
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 3D,MATH 2AH and MATH 2A
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2A,MATH 1A and MATH 1AH
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES NECESSARY TO GRADUATE IN TWO YEARS,ENGRCEE 30,ENGR 35
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",MAJOR PREPARATION COURSES NECESSARY TO GRADUATE IN TWO YEARS,EECS 70A,ENGR 37
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",ADDITIONAL MAJOR REQUIREMENTS,ECON 20A,ECON 2H and ECON 2
75,De Anza College,UC Irvine,"Mechanical Engineering, B.S.",ADDITIONAL MAJOR REQUIREMENTS,PHYSICS 52A,PHYS 4C
75,De Anza College,UC Irvine,"East Asian Cultures, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,CHINESE 1C,(MAND 2 and MAND 1 and MAND 3)
75,De Anza College,UC Irvine,"East Asian Cultures, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,CHINESE 2C,(MAND 6 and MAND 5 and MAND 4)
75,De Anza College,UC Irvine,"East Asian Cultures, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,JAPANSE 1C,(JAPN 2 and JAPN 3 and JAPN 1)
75,De Anza College,UC Irvine,"East Asian Cultures, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,JAPANSE 2C,(JAPN 4 and JAPN 6 and JAPN 5)
75,De Anza College,UC Irvine,"East Asian Cultures, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,KOREAN 1C,(KORE 2 and KORE 1 and KORE 3) and (KORE 1 and KORE 3H and KORE 2H)
75,De Anza College,UC Irvine,"Dance, B.A., B.F.A.",B.F.A. CHOREOGRAPHY AND PERFORMANCE SPECIALIZATIONS,DRAMA 30A,THEA 20A
75,De Anza College,UC Irvine,"Business Economics, B.A.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2B,MATH 1BH and MATH 1B
75,De Anza College,UC Irvine,"Business Economics, B.A.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,ECON 20A,ECON 2H and ECON 2
75,De Anza College,UC Irvine,"Business Economics, B.A.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,ECON 20B,ECON 1H and ECON 1
75,De Anza College,UC Irvine,"Business Economics, B.A.",MAJOR PREPARATION COURSES REQUIRED FOR TRANSFER,MATH 2A,MATH 1A and MATH 1AH
75,De Anza College,UC Irvine,"Business Economics, B.A.",ADDITIONAL MAJOR REQUIREMENTS,I&C SCI 31,(CIS 40 or CIS 41A)
75,De Anza College,UC Irvine,"History, with a Specialization in History for Future Teachers, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,HISTORY 70B,HIST 6C and HIST 6AH and HIST 6B and HIST 6BH and HIST 6CH and HIST 6A
75,De Anza College,UC Irvine,"History, with a Specialization in History for Future Teachers, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,HISTORY 70F,HIST 3AH and HIST 3C and HIST 3CH and HIST 3A and HIST 3B and HIST 3BH
75,De Anza College,UC Irvine,"History, with a Specialization in History for Future Teachers, B.A.",LOWER DIVISION MAJOR PREPARATION COURSES,HISTORY 70D,HIST 7A and HIST 7B
